user_id,basket_name
1895,Biotech UK
1895,Showbizz companies
1895,UK fintech
1895,Restaurants  Bars
1896,Global utilities
1896,Well traded with profit margin
1896,Healthcare Facilities
1896,Real estate Europe
1897,Global utilities
1897,Food world 7
1897,Nordic healthcare Facilities
1897,Swedish paper positive EBITDA
1898,Global healthcare
1898,Real estate Europe
1898,Swedish paper positive EBITDA
1898,Food world 7
1899,Techs going upward
1899,"Software Americas, small mcap"
1899,Biotech  EBITDA>0
1899,Swedish tech
1900,Techs going upward
1900,Swedish tech
1900,US airlines
1900,Software in Sweden
1901,Global utilities
1901,Real estate Europe
1901,Danish beer
1901,Well traded stocks
1901,Consumer Global INDEX
1902,Danish beer
1902,Global utilities
1902,Nordic Construction Companies
1902,Real estate Europe
1902,Food producents Sweden
1902,Well traded stocks
1902,Spanish Wine
1902,Healthcare Northern Europe
1903,Financial World  nu funds
1903,Global utilities
1903,Basic materials World
1903,Real estate Europe
1903,Renewable energy world ALL
1904,Restaurants  Bars
1904,Sea food UK
1904,Healthcare Facilities
1904,European fishing
1904,Fashion mix
1904,Showbizz companies
1905,Global utilities
1905,Pharmaceuticals EU
1905,Well performed companies
1905,Real estate Europe
1906,Growth Rockets
1906,Swedish positive EBITDA
1906,Super software III
1906,BIG INDEX Global
1907,Nordic technology vikings
1907,Swedish tech
1907,Growth Rockets
1908,Software in Sweden
1908,Restaurants  Bars
1908,Swedish tech
1908,Swedish mibile tech adjusted
1909,Super software
1909,Nordic technology vikings
1909,Techs going upward
1910,Real estate Europe
1910,Global healthcare
1910,Food world 7
1910,Global utilities
1911,Healthcare Northern Europe
1911,Financial companies Europé
1911,Software in Sweden
1911,Nordic medical equipment
1911,Restaurants  Bars
1912,Financial companies Europé
1912,Global healthcare I
1912,Nordic Advanced Medical Equip
1912,Real estate Europe
1913,Nordic Fashion
1913,Spanish Wine
1913,Showbizz companies
1913,Healthcare Northern Europe
1914,Tech online services World
1914,Healthcare Northern Europe
1914,Healtcare Global valuers
1915,Techs going upward
1915,Super software
1917,Super software
1917,Swedish tech
1917,US airlines
1917,Blockchain and crypto
1918,biotech Sweden
1918,Techs going upward
1918,Swedish mobile tech smallcap
1919,Global utilities
1919,Healthcare Northern Europe
1919,Well traded stocks
1919,Real estate Europe
1920,Hotels Germany
1920,Nordic Fashion
1920,Technology stars of value
1920,Showbizz companies
1920,Swedish fintech
1920,Blockchain and crypto
1921,Well traded stocks
1921,Real estate Europe
1921,French steel
1921,Global utilities
1922,Healtcare Europe top valuers
1922,"Software, Global , small mcap"
1923,Global electric utilities
1923,Swedish paper positive EBITDA
1923,Biotech  EBITDA>0
1923,Aluminium 
1924,Real estate Europe
1924,Well traded stocks
1924,Food world 7
1924,Global utilities
1925,Blockchain and crypto
1925,Air related companies world
1925,Energy well performance
1925,Swedish tech
1926,Norweigan super stars
1926,Renewable energy world ALL
1926,Techs seeking value upgrade
1926,Financial stars
1926,Most traded stocks
1926,"Software Americas, small mcap"
1927,Global utilities
1927,Healthcare Northern Europe
1927,Nordic medical equipment
1927,Real estate Europe
1928,Well traded stocks
1928,Global healthcare
1928,Global utilities
1928,Strong value growth Europe
1929,"Software, Global , small mcap"
1929,Aluminium 
1929,Techs seeking value upgrade
1929,Sustainable electric equipment
1929,MooseBit explosion
1929,BIG INDEX Global
1930,Software Australian small comp
1930,Techs going upward
1931,Software in Sweden
1932,Global utilities
1932,Well traded stocks
1932,Food world 5
1932,Real estate Europe
1933,Global healthcare
1933,Healthcare Northern Europe
1933,Software in Sweden
1933,Global utilities
1933,Techs going upward
1934,Techs going upward
1934,World Software companies I
1934,Renewable energy world ALL
1934,Global index great valuers
1934,Swedish weaked valued
1935,Real estate Europe
1935,Healthcare Facilities
1935,Rubber and Tires
1935,Pharmaceuticals EU
1935,Hotels Scandinavia
1935,European fishing
1935,Global utilities
1935,Restaurants  Bars
1936,Healthcare Northern Europe
1936,Tech online services World
1936,Super software
1937,Software in Germany
1937,French companies
1937,Australian Health
1938,Global utilities
1938,Real estate Europe
1938,Food world 7
1938,Consumers in Europe
1939,Global healthcare I
1939,Real estate Europe
1939,Global utilities
1940,Basic materials World
1940,Global utilities
1940,Swedish Top Mix
1941,Global healthcare I
1941,Renewable energy world ALL
1941,Nordic Construction Companies
1941,Food world 7
1941,Biotech UK
1942,Super software
1942,Growth Rockets
1942,Financial World  nu funds
1942,Nordic technology vikings
1942,Renewable energy world ALL
1943,Techs going upward
1943,Energy well performance
1943,Swedish weaked valued
1943,Growth Rockets
1944,Techs going upward
1944,Software for gaming
1944,Swedish fintech
1944,Renewable energy world ALL
1945,Nordic technology vikings
1945,Global healthcare
1945,Renewable energy world ALL
1945,Techs going upward
1946,Technology stars of value
1946,World Software companies I
1946,Growth Rockets
1947,medical equipment medium
1947,Healthcare Northern Europe
1947,Healthcare Northern Europe
1947,US Healthcare medical research
1947,Healthcare Facilities
1947,Pharmaceuticals EU
1947,Healthcare southern Europé
1947,biotech Sweden
1948,Real estate Europe
1948,Nordic medical equipment
1948,Well traded stocks
1948,Global utilities
1949,Restaurants  Bars
1949,Hotels Scandinavia
1949,Showbizz companies
1949,Food producents Sweden
1950,Global utilities
1950,Healthcare southern Europé
1950,Nordic consumer electronics
1950,Real estate Europe
1951,Swedish fintech
1951,Blockchain and crypto
1951,Global index great valuers
1952,Energy well performance
1953,Super software
1953,Technology stars of value
1953,Nordic technology vikings
1953,Global healthcare I
1953,Global electric utilities
1954,Nordic Fashion
1954,Food producents Sweden
1954,Healthcare Northern Europe
1955,"Software Americas, small mcap"
1955,Blockchain and crypto
1955,US airlines
1955,Energy well performance
1956,Software in Sweden
1956,Investment Banking
1956,Energy well performance
1956,Biotech  EBITDA>0
1957,Real estate Europe
1957,Global utilities
1957,French steel
1957,Food world 5
1959,Super software
1959,Casino fun
1959,Nordic Fashion
1959,Healtcare Global valuers
1960,Software for gaming
1960,Restaurants  Bars
1960,Showbizz companies
1960,Healthcare Facilities
1960,Blockchain and crypto
1961,Swedish Top Mix
1961,Global utilities
1961,Healthcare Northern Europe
1961,Techs going upward
1961,Financial World  nu funds
1962,Super software
1962,Renewable energy world ALL
1962,Australia tech index
1963,Nordic Green Energy
1963,Swedish positive EBITDA
1963,Global utilities
1963,Swedish tech
1964,Healthcare Northern Europe
1964,Nordic medical equipment
1964,Nordic Green Energy
1964,Pharmaceuticals EU
1965,Biotech UK
1965,Software for gaming
1965,Healthcare Facilities
1965,Australian Health
1966,Energy well performance
1966,Air related companies world
1966,Financial stars
1966,Techs going upward
1967,Food Sweden
1967,Renewable energy world
1967,Nordic Construction Companies
1968,Swedish  Biotech
1968,Software in Sweden
1968,Restaurants  Bars
1968,Swedish tech
1968,Biotech  EBITDA>0
1968,Swedish fintech
1968,Sustainable electric equipment
1968,Consumer Global INDEX
1969,Renewable energy world ALL
1969,Well traded stocks
1969,Global healthcare I
1969,Global electric utilities
1969,Super software
1969,Financial World  nu funds
1970,Nordic Fashion
1970,Pharmaceuticals EU
1970,Nordic High quality sprits
1970,Food producents Sweden
1970,Nordic Green Energy
1970,Nordic medical equipment
1971,Real estate Europe
1971,Well traded stocks
1971,Food world 7
1971,Global utilities
1972,Healtcare Europe top valuers
1972,Australian Health
1972,Nordic Advanced Medical Equip
1972,Software in Sweden
1973,Software for gaming
1973,Renewable energy world ALL
1973,Swedish tech
1973,Techs going upward
1974,Italian IT consultants
1974,Showbizz companies
1974,Danish healthcare
1974,Healthcare Facilities
1974,Spanish Wine
1974,European furnishing
1974,Real estate Europe
1975,Food world 7
1975,Nordic medical equipment
1975,Real estate Europe
1975,Healthcare Facilities
1976,Real estate Europe
1976,Swedish paper positive EBITDA
1976,Global utilities
1977,Food Sweden
1977,Nordic Construction Companies
1977,Real estate Europe
1977,Healthcare Facilities
1978,Restaurants  Bars
1978,Healthcare Facilities
1978,French steel
1978,Design and Furnishing
1979,Swedish tech
1979,Renewable energy world ALL
1979,Global healthcare I
1979,Growth Rockets
1980,Real estate Europe
1980,Basic materials World
1980,Global utilities
1980,Well traded with profit margin
1981,Software in Sweden
1981,Swedish fintech
1981,Swedish paper positive EBITDA
1981,Swedish mobile tech smallcap
1982,Global healthcare
1982,Renewable energy world
1982,Super software
1982,Healthcare Northern Europe
1983,Global healthcare
1983,Healthcare Facilities
1983,Global electric utilities
1983,Food Sweden
1984,Food world 7
1984,Healthcare southern Europé
1984,Real estate Europe
1984,Global utilities
1985,Biotech  EBITDA>0
1985,Techs going upward
1985,Renewable energy world ALL
1985,Techs seeking value upgrade
1985,Australian Health 3
1985,"Software Americas, small mcap"
1985,Australian Health 2
1985,Biotech  MCAP >30 m and < 80 m
1986,Techs going upward
1986,Blockchain and crypto
1986,Growth Rockets
1987,Well traded stocks
1987,Real estate Europe
1987,Global healthcare I
1988,Global healthcare
1988,Pharmaceuticals EU
1988,Nordic medical equipment
1988,Real estate Europe
1989,Nordic Fashion
1989,Real estate Europe
1989,Food producents Sweden
1989,Healthcare Northern Europe
1990,Global utilities
1990,Real estate Europe
1990,Well traded stocks
1990,Food world 7
1991,Fashion mix
1991,Showbizz companies
1991,Oh la la companies
1991,WTF…
1991,Nordic Fashion
1991,Restaurants  Bars
1991,Design and Furnishing
1991,Spanish companies
1992,Global utilities
1992,Sustainable electric equipment
1992,Real estate Europe
1992,Nordic Advanced Medical Equip
1992,Global healthcare
1992,Food world 5
1993,Software for gaming
1993,Nordic technology vikings
1993,Techs going upward
1994,Swedish fintech
1994,Software in Sweden
1994,Showbizz companies
1994,Nordic Fashion
1995,Real estate Europe
1995,Financial World  nu funds
1995,Well traded stocks
1995,Danish beer
1995,Global utilities
1995,Food world 7
1996,Renewable energy world ALL
1996,Global electric utilities
1996,WTF II
1996,Energy well performance
1996,Solar energy
1996,Basic materials World
1996,WTF…
1996,MooseBit explosion
1997,Well performed companies
1997,Food world 7
1997,Austria blended companies
1997,Global utilities
1997,Nordic Beers
1997,Real estate Europe
1997,Food producents Sweden
1997,Financial World  nu funds
1998,US airlines
1998,Blockchain and crypto
1998,Swedish fintech
1998,Energy well performance
1998,Casino fun
1999,Well traded stocks
1999,Global healthcare
1999,Global utilities
2000,Real estate Europe
2000,Healthcare Northern Europe
2000,Food producents Sweden
